id,gender,ocp_cd,age,income,kp_txn_count,kp_txn_amt,cd_ex
31146,2,9.0,3,0.0,43.0,28042.85714285714,4685.714285714285
31147,1,9.0,4,0.0,0.0,0.0,0.0
31148,1,3.0,4,0.0,15.0,8475.0,0.0
31149,1,9.0,3,0.0,34.0,2075.0,3830.0
31150,2,9.0,4,0.0,49.0,11321.052631578947,2533.3333333333335
31151,2,3.0,4,0.0,46.0,27650.0,1805.2727272727273
31152,1,3.0,4,0.0,15.0,13000.0,8550.0
31153,1,9.0,3,0.0,63.0,28063.636363636364,2488.5714285714284
31154,2,3.0,3,0.0,55.0,14494.736842105263,8356.521739130434
31155,1,9.0,4,0.0,63.0,44795.65217391304,5000.0
31156,1,3.0,5,0.0,57.0,34741.666666666664,10892.045454545454
31157,2,9.0,4,0.0,35.0,10073.333333333334,1175.0
31158,2,9.0,3,0.0,0.0,0.0,766.6666666666666
31159,1,3.0,4,0.0,87.0,36519.04761904762,1725.0
31160,2,3.0,4,0.0,331.0,47592.0,0.0
31161,2,3.0,3,0.0,10.0,2137.5,0.0
31162,1,1.0,3,0.0,32.0,5333.333333333333,18350.0
31163,1,3.0,3,0.0,0.0,0.0,16040.0
31164,1,3.0,5,0.0,0.0,0.0,0.0
31165,1,3.0,3,0.0,0.0,0.0,1062.5
31166,1,9.0,4,0.0,0.0,0.0,4146.666666666667
31167,2,3.0,4,0.0,12.0,15471.42857142857,0.0
31168,1,9.0,4,0.0,110.0,6953.846153846154,0.0
31169,1,3.0,4,0.0,0.0,0.0,1465.0
31170,1,9.0,3,0.0,176.0,8056.0,0.0
31171,1,3.0,4,0.0,0.0,0.0,1075.0
31172,1,3.0,5,0.0,0.0,0.0,11000.0
31173,2,6.0,3,0.0,51.0,27745.0,6250.0
31174,2,9.0,5,0.0,0.0,0.0,750.0
31175,2,9.0,4,0.0,0.0,0.0,1071.4285714285713
31176,2,4.0,5,0.0,0.0,0.0,0.0
31177,2,9.0,3,0.0,57.0,7605.263157894737,3022.80701754386
31178,2,3.0,3,0.0,48.0,4563.636363636364,1987.5
31179,1,3.0,5,0.0,0.0,0.0,4870.37037037037
31180,1,3.0,3,0.0,88.0,13984.21052631579,2042.857142857143
31181,2,3.0,5,0.0,37.0,26200.0,1702.6315789473683
31182,2,3.0,3,0.0,1.0,1700.0,333.3333333333333
31183,2,1.0,5,0.0,57.0,29290.909090909092,14953.846153846154
31184,1,9.0,3,0.0,70.0,11547.058823529413,700.0
31185,1,9.0,5,0.0,154.0,44164.0,2518.4210526315787
31186,2,9.0,6,0.0,0.0,0.0,1961.5111838516093
31187,1,9.0,3,0.0,12.0,4250.0,685.4166666666666
31188,1,9.0,4,0.0,0.0,0.0,2433.3333333333335
31189,1,9.0,5,0.0,2.0,600.0,528.5714285714286
31190,2,9.0,5,0.0,22.0,16056.25,0.0
31191,2,3.0,3,0.0,0.0,0.0,2700.0
31192,2,1.0,4,0.0,41.0,11838.888888888889,472.72727272727275
31193,2,7.0,3,0.0,62.0,32377.272727272728,2410.5263157894738
31194,1,3.0,4,0.0,88.0,1433.3333333333333,0.0
31195,2,3.0,4,0.0,137.0,7744.0,3425.0
31196,1,9.0,4,0.0,0.0,0.0,0.0
31197,1,9.0,4,0.0,31.0,13506.25,0.0
31198,1,3.0,4,0.0,43.0,20535.29411764706,1092.0
31199,2,3.0,4,0.0,29.0,3656.25,1400.0
31200,1,4.0,6,0.0,84.0,116339.13043478261,25703.571428571428
31201,2,9.0,4,0.0,0.0,0.0,2206.6666666666665
31202,2,3.0,4,0.0,79.0,9842.857142857143,2600.0
31203,1,9.0,3,0.0,28.0,3643.75,2725.0
31204,2,3.0,3,0.0,188.0,8816.0,10000.0
31205,2,3.0,3,0.0,26.0,9307.142857142857,5358.333333333333
31206,1,9.0,3,0.0,71.0,10327.272727272728,1663.7931034482758
31207,2,3.0,3,0.0,30.0,20771.428571428572,440.3225806451613
31208,2,9.0,4,0.0,0.0,0.0,0.0
31209,1,9.0,4,0.0,50.0,22425.0,1285.7142857142858
31210,1,3.0,4,0.0,124.0,19772.0,770.0
31211,1,3.0,4,0.0,0.0,0.0,6523.076923076923
31212,1,3.0,3,0.0,77.0,21569.565217391304,690.9090909090909
31213,1,3.0,4,0.0,218.0,56208.0,1120.0
31214,2,3.0,3,0.0,191.0,6464.0,1276.923076923077
31215,1,9.0,3,0.0,14.0,4675.0,12133.333333333334
31216,1,9.0,4,0.0,0.0,0.0,2011.111111111111
31217,2,9.0,3,0.0,0.0,0.0,12500.0
31218,1,3.0,4,0.0,2.0,350.0,1045.4545454545455
31219,2,9.0,4,0.0,96.0,4143.478260869565,1875.0
31220,2,9.0,4,0.0,99.0,24104.347826086956,10750.0
31221,2,9.0,2,0.0,61.0,6859.090909090909,1566.6666666666667
31222,1,9.0,4,0.0,86.0,5742.857142857143,0.0
31223,2,3.0,4,0.0,57.0,7040.909090909091,680.0
31224,1,9.0,3,0.0,113.0,11864.0,456.25
31225,2,3.0,2,0.0,146.0,9166.666666666666,1292.5
31226,2,9.0,3,0.0,78.0,8815.78947368421,488.8888888888889
31227,2,9.0,3,0.0,100.0,4262.5,570.0
31228,1,3.0,4,0.0,23.0,34276.92307692308,0.0
31229,1,3.0,5,0.0,0.0,0.0,550.0
31230,2,3.0,3,0.0,0.0,0.0,1000.0
31231,1,9.0,3,0.0,58.0,12727.272727272728,1736.3636363636363
31232,2,3.0,3,0.0,61.0,10878.947368421053,9596.078431372549
31233,2,3.0,3,0.0,17.0,1770.0,933.3333333333334
31234,2,9.0,4,0.0,252.0,48068.0,0.0
31235,1,3.0,5,0.0,0.0,0.0,0.0
31236,2,3.0,4,0.0,78.0,23723.809523809523,2078.5714285714284
31237,1,3.0,5,0.0,57.0,14536.842105263158,1950.0
31238,1,3.0,5,0.0,13.0,3833.3333333333335,2000.0
31239,2,3.0,4,0.0,19.0,2214.285714285714,0.0
31240,1,3.0,4,0.0,87.0,7034.782608695652,3175.0
31241,2,3.0,4,0.0,44.0,6976.190476190476,1413.8755980861245
31242,2,9.0,3,0.0,114.0,12282.608695652174,5125.0
31243,2,3.0,6,0.0,226.0,86188.0,4934.0
31244,2,9.0,4,0.0,15.0,5420.0,0.0
31245,1,9.0,4,0.0,0.0,0.0,7580.0
31246,2,9.0,5,0.0,12.0,15920.0,980.0
31247,2,9.0,3,0.0,30.0,9062.5,2088.8888888888887
31248,1,3.0,4,0.0,0.0,0.0,0.0
31249,1,3.0,3,0.0,10.0,11300.0,0.0
31250,2,2.0,3,0.0,26.0,9258.333333333334,3588.4615384615386
31251,2,3.0,6,0.0,0.0,0.0,3860.0
31252,1,9.0,4,0.0,38.0,31994.736842105263,2640.0
31253,1,3.0,3,0.0,30.0,4053.846153846154,1000.0
31254,1,9.0,3,0.0,80.0,13326.315789473685,1189.4736842105262
31255,2,3.0,3,0.0,80.0,12273.91304347826,5945.0
31256,1,13.0,3,0.0,63.0,31304.347826086956,893.75
31257,1,3.0,5,0.0,15.0,14262.5,3528.5714285714284
31258,1,9.0,6,0.0,0.0,0.0,961.1111111111112
31259,1,3.0,4,0.0,41.0,11538.095238095239,5900.0
31260,1,3.0,3,0.0,28.0,6754.545454545455,1633.3333333333333
31261,1,3.0,4,0.0,72.0,26800.0,0.0
31262,2,3.0,4,0.0,50.0,6788.235294117647,0.0
31263,1,3.0,4,0.0,43.0,21184.21052631579,14357.142857142857
31264,1,3.0,6,0.0,0.0,0.0,733.3333333333334
31265,2,3.0,6,0.0,8.0,5300.0,0.0
31266,2,9.0,3,0.0,37.0,4810.0,1818.1818181818182
31267,1,3.0,4,0.0,4.0,26775.0,1126.6666666666667
31268,2,9.0,3,0.0,83.0,10190.0,1022.2222222222222
31269,1,9.0,3,0.0,0.0,0.0,2304.5454545454545
31270,2,3.0,4,0.0,11.0,12325.0,983.0188679245283
31271,2,3.0,3,0.0,69.0,1409.090909090909,0.0
31272,1,3.0,4,0.0,22.0,5346.666666666667,1700.0
31273,2,9.0,5,0.0,0.0,0.0,2376.190476190476
31274,2,5.0,4,0.0,110.0,6654.545454545455,775.0
31275,1,3.0,4,0.0,31.0,22900.0,2590.909090909091
31276,1,9.0,3,0.0,43.0,8046.666666666667,0.0
31277,1,3.0,3,0.0,58.0,7854.545454545455,466.6666666666667
31278,1,3.0,2,0.0,135.0,11243.478260869566,6142.857142857143
31279,2,3.0,6,0.0,76.0,17042.85714285714,2847.0588235294117
31280,1,3.0,3,0.0,29.0,6536.363636363636,0.0
31281,2,3.0,3,0.0,0.0,0.0,8000.0
31282,2,3.0,3,0.0,12.0,4633.333333333333,5750.0
31283,2,7.0,3,0.0,103.0,10204.166666666666,150.0
31284,1,9.0,5,0.0,0.0,0.0,11444.444444444445
31285,2,9.0,4,0.0,59.0,22230.0,2200.0
31286,2,3.0,6,0.0,0.0,0.0,11000.0
31287,1,9.0,3,0.0,96.0,7475.0,7250.0
31288,1,3.0,5,0.0,23.0,57390.0,900.0
31289,1,9.0,4,0.0,63.0,31121.428571428572,5333.333333333333
31290,2,3.0,5,0.0,57.0,12905.0,1583.3333333333333
31291,2,3.0,3,0.0,44.0,1483.3333333333333,1333.3333333333333
31292,1,9.0,3,0.0,4.0,10300.0,2950.0
31293,1,9.0,4,0.0,52.0,15000.0,1668.5714285714287
31294,1,3.0,6,0.0,0.0,0.0,15035.714285714286
31295,1,9.0,3,0.0,67.0,17005.263157894737,2350.0
31296,2,9.0,4,0.0,9.0,5044.444444444444,1122.2222222222222
31297,1,9.0,4,0.0,82.0,14921.739130434782,1437.5
31298,2,9.0,4,0.0,0.0,0.0,3225.9259259259256
31299,1,3.0,2,0.0,0.0,0.0,0.0
31300,2,9.0,2,0.0,35.0,4721.0526315789475,0.0
31301,1,9.0,5,0.0,0.0,0.0,2966.6666666666665
31302,1,3.0,3,0.0,0.0,0.0,1979.1666666666667
31303,2,3.0,3,0.0,99.0,17880.0,1354.5454545454545
31304,2,9.0,4,0.0,70.0,10173.91304347826,0.0
31305,1,9.0,5,0.0,0.0,0.0,2944.444444444444
31306,1,3.0,4,0.0,96.0,46254.166666666664,1800.0
31307,2,3.0,3,0.0,87.0,11090.90909090909,3000.0
31308,1,3.0,4,0.0,0.0,0.0,4725.0
31309,2,9.0,5,0.0,0.0,0.0,925.0
31310,1,9.0,5,0.0,0.0,0.0,8833.333333333334
31311,1,9.0,3,0.0,0.0,0.0,866.6666666666666
31312,2,3.0,3,0.0,112.0,5528.0,727.2727272727273
31313,2,9.0,4,0.0,108.0,5720.0,1800.0
31314,2,7.0,3,0.0,33.0,15194.117647058823,381.57894736842104
31315,2,3.0,4,0.0,56.0,24125.0,0.0
31316,2,3.0,4,0.0,0.0,0.0,0.0
31317,1,3.0,3,0.0,136.0,80928.0,0.0
31318,2,3.0,5,0.0,104.0,11620.0,14000.0
31319,1,3.0,4,0.0,28.0,453.3333333333333,1125.0
31320,1,3.0,4,0.0,0.0,0.0,0.0
31321,2,3.0,4,0.0,79.0,57295.65217391304,571.4285714285714
31322,2,3.0,4,0.0,0.0,0.0,4607.692307692308
31323,1,3.0,3,0.0,298.0,83383.33333333333,1657.8947368421052
31324,2,3.0,4,0.0,185.0,36762.5,5000.0
31325,1,9.0,4,0.0,0.0,0.0,3464.285714285714
31326,1,3.0,4,0.0,38.0,40353.846153846156,0.0
31327,1,9.0,4,0.0,113.0,14062.5,400.0
31328,1,9.0,4,0.0,150.0,2512.5,1637.5
31329,1,3.0,5,0.0,69.0,5240.0,478.7037037037037
31330,2,9.0,3,0.0,64.0,3795.6521739130435,1480.0
31331,1,3.0,4,0.0,0.0,0.0,2113.2954545454545
31332,2,3.0,4,0.0,97.0,15712.5,0.0
31333,2,9.0,4,0.0,85.0,13220.0,2849.285714285714
31334,2,9.0,4,0.0,12.0,554.5454545454545,4320.0
31335,2,1.0,5,0.0,37.0,9492.307692307691,877.3809523809523
31336,1,9.0,4,0.0,17.0,16490.909090909092,1530.8823529411766
31337,1,9.0,5,0.0,51.0,4153.846153846154,0.0
31338,2,6.0,3,0.0,17.0,2527.2727272727275,0.0
31339,2,9.0,3,0.0,71.0,11213.04347826087,1320.0
31340,1,3.0,4,0.0,71.0,11054.545454545454,2447.8571428571427
31341,1,9.0,4,0.0,87.0,20661.904761904763,2763.4146341463415
31342,2,9.0,3,0.0,305.0,61552.0,1690.0
31343,1,3.0,3,0.0,32.0,8850.0,0.0
31344,2,3.0,4,0.0,6.0,6266.666666666667,1450.0
31345,2,3.0,4,0.0,90.0,9688.0,4469.565217391304
31346,2,3.0,6,0.0,0.0,0.0,1650.0
31347,1,9.0,3,0.0,49.0,12456.521739130434,3155.1724137931033
31348,1,9.0,4,0.0,0.0,0.0,1833.3333333333333
31349,2,9.0,3,0.0,75.0,13288.888888888889,1008.3333333333334
31350,1,9.0,4,0.0,9.0,2612.5,4458.333333333333
31351,1,9.0,4,0.0,0.0,0.0,1094.4444444444446
31352,2,9.0,4,0.0,45.0,13368.421052631578,1478.9473684210527
31353,1,9.0,3,0.0,13.0,16360.0,3900.0
31354,1,3.0,4,0.0,0.0,0.0,1790.625
31355,1,9.0,3,0.0,15.0,2942.8571428571427,0.0
31356,2,2.0,2,0.0,73.0,3371.4285714285716,3700.0
31357,2,3.0,4,0.0,347.0,5836888.0,707.6923076923077
31358,1,9.0,3,0.0,112.0,1469.5652173913043,0.0
31359,1,3.0,6,0.0,0.0,0.0,4000.0
31360,2,9.0,4,0.0,83.0,10360.0,0.0
31361,2,3.0,4,0.0,0.0,0.0,6200.0
31362,1,9.0,4,0.0,0.0,0.0,11750.0
31363,2,3.0,5,0.0,50.0,5873.913043478261,0.0
31364,1,4.0,3,0.0,27.0,87521.42857142857,7981.609195402299
31365,1,3.0,4,0.0,23.0,8036.363636363636,650.0
31366,1,3.0,5,0.0,0.0,0.0,2250.0
31367,1,3.0,3,0.0,26.0,2793.75,1200.0
31368,1,9.0,5,0.0,129.0,17448.0,1968.993993993994
31369,2,3.0,3,0.0,83.0,8691.666666666666,1327.7777777777778
31370,2,9.0,3,0.0,48.0,4311.764705882353,980.0
31371,1,3.0,6,0.0,0.0,0.0,5500.0
31372,2,3.0,4,0.0,110.0,81900.0,1809.090909090909
31373,1,9.0,4,0.0,3.0,1050.0,0.0
31374,2,13.0,4,0.0,0.0,0.0,550.0
31375,2,3.0,2,0.0,64.0,2084.2105263157896,6500.0
31376,2,3.0,5,0.0,58.0,2400.0,814.2857142857143
31377,2,3.0,4,0.0,110.0,9263.636363636364,493.75
31378,1,9.0,3,0.0,14.0,12371.42857142857,357.14285714285717
31379,1,4.0,5,0.0,0.0,0.0,1029.8076923076924
31380,2,3.0,4,0.0,153.0,47124.0,2011.2903225806451
31381,2,3.0,5,0.0,59.0,78990.0,1536.3636363636363
31382,2,7.0,4,0.0,108.0,57930.434782608696,2385.294117647059
31383,2,1.0,3,0.0,14.0,5020.0,1307.142857142857
31384,1,7.0,3,0.0,13.0,10111.111111111111,3937.5
31385,1,3.0,6,0.0,98.0,4866.666666666667,2354.1666666666665
31386,1,7.0,3,0.0,139.0,24295.454545454544,1950.0
31387,1,3.0,3,0.0,130.0,34134.782608695656,50.0
31388,2,3.0,5,0.0,69.0,9880.0,1087.5
31389,1,9.0,4,0.0,68.0,5536.363636363636,1500.0
31390,1,13.0,4,0.0,0.0,0.0,0.0
31391,1,3.0,4,0.0,0.0,0.0,387.05882352941177
31392,2,3.0,4,0.0,172.0,38104.0,1078.5714285714287
31393,2,9.0,3,0.0,82.0,7188.888888888889,4151.666666666667
31394,1,9.0,3,0.0,0.0,0.0,1587.5
31395,1,3.0,3,0.0,59.0,5673.684210526316,859.375
31396,1,9.0,5,0.0,0.0,0.0,2705.5555555555557
31397,2,9.0,5,0.0,0.0,0.0,1875.0
31398,2,9.0,4,0.0,77.0,18462.5,3256.25
31399,2,3.0,3,0.0,46.0,5635.0,1950.0
31400,2,3.0,4,0.0,123.0,47470.833333333336,1050.0
31401,2,3.0,4,0.0,4.0,8433.333333333334,1289.4117647058822
31402,1,3.0,4,0.0,56.0,7876.190476190476,203.96825396825398
31403,2,9.0,5,0.0,59.0,1095.8333333333333,0.0
31404,2,3.0,3,0.0,92.0,15200.0,3300.0
31405,2,9.0,3,0.0,24.0,333.3333333333333,0.0
31406,2,3.0,3,0.0,223.0,43828.0,0.0
31407,2,13.0,4,0.0,43.0,29641.666666666668,0.0
31408,1,3.0,3,0.0,0.0,0.0,3533.3333333333335
31409,1,1.0,5,0.0,0.0,0.0,5240.0
31410,1,9.0,4,0.0,43.0,4308.333333333333,900.0
31411,2,9.0,5,0.0,0.0,0.0,0.0
31412,1,3.0,3,0.0,244.0,66404.0,2077.777777777778
31413,1,9.0,3,0.0,0.0,0.0,625.0
31414,2,9.0,3,0.0,209.0,14440.0,0.0
31415,1,3.0,3,0.0,137.0,8275.0,1075.0
31416,1,3.0,3,0.0,0.0,0.0,0.0
31417,2,9.0,3,0.0,70.0,6345.0,3535.714285714286
31418,1,9.0,4,0.0,71.0,8942.857142857143,3253.2258064516127
31419,2,9.0,4,0.0,44.0,4809.523809523809,9000.0
31420,2,3.0,6,0.0,5.0,40000.0,0.0
31421,2,3.0,4,0.0,35.0,4564.285714285715,1100.0
31422,1,3.0,4,0.0,153.0,33054.166666666664,5760.31746031746
31423,1,9.0,4,0.0,28.0,7269.2307692307695,0.0
31424,2,9.0,6,0.0,0.0,0.0,0.0
31425,1,9.0,3,0.0,0.0,0.0,850.0
31426,1,9.0,4,0.0,86.0,58039.13043478261,3380.3921568627447
31427,2,3.0,4,0.0,0.0,0.0,2500.0
31428,2,9.0,5,0.0,0.0,0.0,0.0
31429,1,3.0,3,0.0,58.0,29904.347826086956,0.0
31430,1,3.0,6,0.0,172.0,20124.0,24000.0
31431,1,3.0,5,0.0,109.0,4676.0,750.0
31432,2,13.0,3,0.0,24.0,7852.941176470588,5323.076923076923
31433,1,1.0,6,0.0,0.0,0.0,2425.0
31434,1,9.0,4,0.0,22.0,3342.8571428571427,2570.0
31435,2,9.0,4,0.0,0.0,0.0,0.0
31436,2,3.0,3,0.0,149.0,33468.0,1223.4567901234568
31437,1,3.0,3,0.0,114.0,46404.34782608696,1069.4326617179215
31438,1,9.0,4,0.0,53.0,12176.190476190477,500.0
31439,2,3.0,4,0.0,80.0,41088.88888888889,3721.818181818182
31440,1,9.0,4,0.0,37.0,8770.0,2600.0
31441,2,3.0,4,0.0,0.0,0.0,1427.7777777777776
31442,2,9.0,3,0.0,117.0,8856.521739130434,1817.1052631578948
31443,2,3.0,3,0.0,150.0,15888.0,2911.764705882353
31444,2,3.0,4,0.0,37.0,4310.526315789473,859.2592592592592
31445,1,3.0,4,0.0,3.0,7533.333333333333,370.96774193548384
31446,2,9.0,4,0.0,59.0,18680.0,4246.153846153846
31447,2,3.0,4,0.0,163.0,27184.0,5405.555555555556
31448,1,3.0,6,0.0,0.0,0.0,5900.0
31449,2,3.0,3,0.0,96.0,29533.333333333332,2266.6666666666665
31450,1,9.0,4,0.0,78.0,9404.545454545454,4075.0
31451,2,3.0,3,0.0,0.0,0.0,1214.2857142857142
31452,2,9.0,5,0.0,41.0,19037.5,0.0
31453,1,13.0,5,0.0,0.0,0.0,1132.0
31454,1,9.0,3,0.0,8.0,4700.0,860.0
31455,1,9.0,3,0.0,5.0,27480.0,0.0
31456,2,3.0,4,0.0,57.0,44933.333333333336,5360.0
31457,2,9.0,4,0.0,0.0,0.0,0.0
31458,2,9.0,4,0.0,68.0,11250.0,2086.3636363636365
31459,2,7.0,3,0.0,25.0,3933.3333333333335,0.0
31460,1,3.0,3,0.0,49.0,22857.14285714286,838.2352941176471
31461,2,3.0,3,0.0,23.0,16320.0,1440.909090909091
31462,2,3.0,4,0.0,76.0,3673.913043478261,4000.0
31463,2,3.0,4,0.0,12.0,12188.888888888889,4445.454545454545
31464,1,3.0,3,0.0,89.0,10336.363636363636,0.0
31465,2,9.0,4,0.0,31.0,4705.555555555556,3000.0
31466,1,3.0,4,0.0,0.0,0.0,2708.3333333333335
31467,1,9.0,3,0.0,0.0,0.0,2480.0
31468,2,9.0,5,0.0,0.0,0.0,9125.0
31469,2,9.0,5,0.0,64.0,8482.608695652174,2266.6666666666665
31470,1,9.0,5,0.0,80.0,23937.5,0.0
31471,1,9.0,4,0.0,18.0,2327.2727272727275,1037.5
31472,2,3.0,3,0.0,39.0,2900.0,1875.0
31473,1,3.0,3,0.0,26.0,30235.714285714286,0.0
31474,2,3.0,5,0.0,0.0,0.0,2271.875
31475,2,9.0,5,0.0,14.0,1354.5454545454545,1395.0
31476,1,9.0,5,0.0,20.0,20416.666666666668,6200.0
31477,2,9.0,4,0.0,0.0,0.0,0.0
31478,2,9.0,4,0.0,9.0,1466.6666666666667,1062.5
31479,2,7.0,5,0.0,0.0,0.0,766.6666666666666
31480,2,3.0,3,0.0,0.0,0.0,525.0
31481,1,9.0,4,0.0,130.0,21543.478260869564,1694.7132616487454
31482,1,2.0,4,0.0,39.0,43936.36363636364,10265.47619047619
31483,2,3.0,2,0.0,18.0,1215.3846153846155,0.0
31484,2,3.0,4,0.0,0.0,0.0,0.0
31485,2,9.0,6,0.0,63.0,3053.846153846154,3800.0
31486,1,9.0,5,0.0,8.0,1571.4285714285713,1971.1538461538462
31487,1,9.0,3,0.0,17.0,8400.0,1942.857142857143
31488,2,3.0,3,0.0,52.0,9278.947368421053,0.0
31489,1,9.0,4,0.0,223.0,18205.882352941175,2000.0
31490,2,3.0,4,0.0,74.0,11131.578947368422,462.5
31491,1,3.0,4,0.0,125.0,53788.0,666.1184210526316
31492,2,9.0,4,0.0,17.0,15550.0,0.0
31493,2,9.0,3,0.0,49.0,10535.714285714286,4800.0
31494,1,3.0,3,0.0,60.0,10110.0,950.0
31495,2,3.0,4,0.0,235.0,39628.0,700.0
31496,1,3.0,4,0.0,37.0,6794.117647058823,2270.0
31497,1,3.0,4,0.0,29.0,4847.368421052632,0.0
31498,2,3.0,4,0.0,126.0,14340.0,688.5714285714286
31499,2,3.0,4,0.0,25.0,4400.0,1934.375
31500,2,3.0,3,0.0,23.0,2825.0,1000.0
31501,1,9.0,3,0.0,88.0,4423.529411764706,600.0
31502,2,9.0,3,0.0,0.0,0.0,2183.3333333333335
31503,2,9.0,3,0.0,27.0,6412.5,8388.888888888889
31504,2,3.0,4,0.0,36.0,5083.333333333333,1107.4074074074074
31505,1,4.0,5,0.0,308.0,764720.0,181200.0
31506,2,9.0,5,0.0,0.0,0.0,1000.0
31507,1,3.0,4,0.0,47.0,11637.5,0.0
31508,2,9.0,3,0.0,92.0,4766.666666666667,0.0
31509,1,9.0,3,0.0,7.0,3925.0,5150.0
31510,2,9.0,3,0.0,94.0,4526.086956521739,730.0
31511,2,3.0,5,0.0,51.0,6709.523809523809,2610.752688172043
31512,1,3.0,3,0.0,74.0,7850.0,0.0
31513,2,3.0,5,0.0,143.0,26552.0,3543.478260869565
31514,1,3.0,3,0.0,55.0,15690.47619047619,0.0
31515,1,13.0,6,0.0,6.0,2600.0,46083.333333333336
31516,2,3.0,3,0.0,56.0,13320.0,4266.666666666667
31517,2,9.0,4,0.0,44.0,5523.809523809524,2800.0
31518,2,9.0,4,0.0,29.0,32984.61538461538,23587.5
31519,2,1.0,4,0.0,34.0,17437.5,2451.315789473684
31520,1,3.0,4,0.0,52.0,20476.190476190477,860.3603603603602
31521,1,13.0,6,0.0,0.0,0.0,2265.0
31522,2,9.0,4,0.0,131.0,44212.5,2500.0
31523,2,3.0,3,0.0,108.0,13924.0,1648.4848484848483
31524,1,9.0,3,0.0,0.0,0.0,1467.7777777777778
31525,1,9.0,3,0.0,0.0,0.0,0.0
31526,2,3.0,4,0.0,116.0,7700.0,2700.0
31527,2,3.0,3,0.0,10.0,50011.11111111111,0.0
31528,1,3.0,4,0.0,256.0,137900.0,288.6363636363636
31529,2,9.0,6,0.0,19.0,4557.142857142857,1225.0
31530,1,9.0,3,0.0,37.0,15263.636363636364,575.0
31531,1,3.0,3,0.0,33.0,4457.894736842105,831.25
31532,2,3.0,4,0.0,43.0,4592.857142857143,620.0
31533,2,9.0,4,0.0,135.0,37487.5,1217.7083333333333
31534,2,9.0,4,0.0,28.0,3633.3333333333335,4500.0
31535,1,3.0,3,0.0,56.0,19373.684210526317,8675.0
31536,2,3.0,4,0.0,0.0,0.0,8000.0
31537,1,3.0,4,0.0,0.0,0.0,4900.0
31538,1,9.0,4,0.0,0.0,0.0,0.0
31539,2,9.0,4,0.0,21.0,4588.888888888889,6000.0
31540,1,3.0,3,0.0,77.0,4261.9047619047615,2296.296296296296
31541,2,9.0,3,0.0,42.0,25600.0,21800.0
31542,1,3.0,5,0.0,0.0,0.0,0.0
31543,2,3.0,4,0.0,453.0,167384.0,3507.5
31544,1,9.0,3,0.0,0.0,0.0,838.8888888888889
31545,1,9.0,3,0.0,84.0,5947.619047619048,2412.5
31546,2,9.0,5,0.0,166.0,77648.0,2383.3333333333335
31547,2,9.0,4,0.0,54.0,9983.333333333334,14050.0
31548,1,3.0,5,0.0,0.0,0.0,0.0
31549,1,9.0,4,0.0,51.0,23281.81818181818,0.0
31550,2,3.0,4,0.0,22.0,32028.571428571428,992.8571428571429
31551,2,9.0,3,0.0,0.0,0.0,4088.8888888888887
31552,2,3.0,4,0.0,0.0,0.0,7112.5
31553,2,9.0,3,0.0,39.0,3923.529411764706,1484.4444444444443
31554,2,9.0,4,0.0,63.0,1200.0,1520.0
31555,1,3.0,3,0.0,75.0,18045.833333333332,6958.75
31556,2,9.0,3,0.0,750.0,8252.0,7612.5
31557,2,9.0,4,0.0,23.0,25866.666666666668,1137.5
31558,1,3.0,5,0.0,0.0,0.0,1311.2903225806451
31559,2,9.0,3,0.0,73.0,6955.0,602.7777777777778
31560,1,9.0,5,0.0,0.0,0.0,5603.609625668449
31561,1,9.0,3,0.0,62.0,5115.0,0.0
31562,1,3.0,4,0.0,86.0,9012.0,2994.4444444444443
31563,2,3.0,3,0.0,5.0,1433.3333333333333,3000.0
31564,2,1.0,4,0.0,62.0,5595.652173913043,3162.5
31565,1,3.0,4,0.0,52.0,8042.857142857143,550.0
31566,2,3.0,4,0.0,28.0,17050.0,555.5555555555555
31567,1,3.0,4,0.0,136.0,58820.0,4518.421052631579
31568,2,9.0,3,0.0,11.0,9987.5,1543.75
31569,2,13.0,5,0.0,0.0,0.0,3830.769230769231
31570,1,3.0,3,0.0,72.0,17045.454545454544,0.0
31571,2,3.0,3,0.0,81.0,5733.333333333333,0.0
31572,2,3.0,4,0.0,195.0,17468.0,15000.0
31573,1,3.0,4,0.0,84.0,4200.0,9000.0
31574,1,7.0,4,0.0,286.0,57296.0,0.0
31575,1,3.0,5,0.0,0.0,0.0,0.0
31576,2,9.0,3,0.0,48.0,5264.285714285715,6000.0
31577,2,9.0,4,0.0,86.0,15095.0,510.0
31578,2,9.0,3,0.0,130.0,3628.0,0.0
31579,2,3.0,4,0.0,98.0,3737.5,2375.0
31580,1,9.0,4,0.0,29.0,7618.75,3058.3333333333335
31581,1,9.0,4,0.0,77.0,7747.826086956522,3933.3333333333335
31582,2,9.0,6,0.0,0.0,0.0,300.0
31583,2,4.0,6,0.0,50.0,55082.608695652176,2735.0
31584,2,3.0,3,0.0,333.0,49968.0,4644.444444444444
31585,2,3.0,5,0.0,0.0,0.0,0.0
31586,1,9.0,5,0.0,0.0,0.0,0.0
31587,2,4.0,5,0.0,38.0,11915.0,3050.0
31588,1,9.0,3,0.0,0.0,0.0,2085.714285714286
31589,1,3.0,5,0.0,0.0,0.0,0.0
31590,1,3.0,4,0.0,28.0,44146.153846153844,1955.0
31591,1,3.0,3,0.0,11.0,4650.0,875.0
31592,1,9.0,4,0.0,0.0,0.0,1487.5
31593,1,9.0,4,0.0,66.0,30642.85714285714,0.0
