id,gender,ocp_cd,age,income,kp_txn_count,kp_txn_amt,cd_ex,cc_month_mean,kp_month_mean,overall
27400,2,3.0,2,19000,0.0,0.0,0.0,0.0,0.0,0.0
27401,2,9.0,3,30000,166.0,480100.0,19800.0,3960.0,80016.66666666669,499900.0
27402,1,1.0,4,58000,0.0,0.0,66200.0,11033.333333333336,0.0,66200.0
27403,1,9.0,3,24000,0.0,0.0,0.0,0.0,0.0,0.0
27404,2,9.0,3,48000,34.0,115100.0,23200.0,3866.666666666666,19183.33333333333,138300.0
27405,2,3.0,4,21000,22.0,139500.0,21300.0,7100.0,46500.0,160800.0
27406,1,6.0,2,34000,27.0,107400.0,0.0,0.0,21480.0,107400.0
27407,1,3.0,4,19000,113.0,321900.0,53500.0,8916.666666666666,53650.0,375400.0
27408,1,3.0,4,87000,0.0,0.0,40600.0,40600.0,0.0,40600.0
27409,2,3.0,6,50000,0.0,0.0,32900.0,16450.0,0.0,32900.0
27410,1,3.0,3,33000,25.0,49800.0,76500.0,12750.0,8300.0,126300.0
27411,1,9.0,4,33000,0.0,0.0,14000.0,4666.666666666667,0.0,14000.0
27412,1,9.0,3,27000,96.0,107700.0,23000.0,23000.0,17950.0,130700.0
27413,1,9.0,4,31000,146.0,793600.0,6700.0,2233.333333333333,132266.66666666663,800300.0
27414,2,9.0,6,27000,0.0,0.0,0.0,0.0,0.0,0.0
27415,2,9.0,3,21000,134.0,157900.0,25700.0,5140.0,26316.66666666667,183600.0
27416,2,3.0,4,28000,10.0,22800.0,0.0,0.0,7600.0,22800.0
27417,2,9.0,4,16000,147.0,251400.0,20400.0,5100.0,41900.0,271800.0
27418,1,9.0,5,31000,0.0,0.0,0.0,0.0,0.0,0.0
27419,1,9.0,6,81000,0.0,0.0,0.0,0.0,0.0,0.0
27420,2,3.0,3,17000,27.0,24400.0,0.0,0.0,4066.666666666666,24400.0
27421,1,3.0,5,203000,0.0,0.0,119500.0,19916.666666666668,0.0,119500.0
27422,2,9.0,3,25000,90.0,144800.0,0.0,0.0,24133.33333333333,144800.0
27423,1,3.0,5,101000,128.0,1806400.0,289600.0,48266.66666666666,301066.66666666674,2096000.0
27424,1,9.0,4,15000,0.0,0.0,37100.0,6183.333333333332,0.0,37100.0
27425,2,3.0,5,15000,0.0,0.0,23200.0,3866.666666666666,0.0,23200.0
27426,1,9.0,6,38000,0.0,0.0,33500.0,5583.333333333332,0.0,33500.0
27427,1,3.0,5,68000,8.0,42300.0,0.0,0.0,8460.0,42300.0
27428,2,9.0,3,10000,1.0,200.0,0.0,0.0,200.0,200.0
27429,2,9.0,3,19000,37.0,99300.0,62400.0,10400.0,19860.0,161700.0
27430,1,9.0,5,107000,67.0,340900.0,21200.0,3533.333333333333,56816.66666666666,362100.0
27431,2,9.0,3,30000,98.0,303200.0,12300.0,6150.0,50533.33333333334,315500.0
27432,1,3.0,5,21000,0.0,0.0,1900.0,950.0,0.0,1900.0
27433,2,9.0,3,10000,50.0,124100.0,5900.0,2950.0,20683.33333333333,130000.0
27434,1,9.0,4,15000,18.0,19500.0,10000.0,3333.333333333333,3250.0,29500.0
27435,1,3.0,6,166000,0.0,0.0,0.0,0.0,0.0,0.0
27436,2,3.0,4,19000,42.0,70800.0,39000.0,19500.0,11800.0,109800.0
27437,2,3.0,4,18000,85.0,92500.0,11300.0,11300.0,15416.666666666664,103800.0
27438,2,2.0,4,75000,1.0,700.0,19100.0,6366.666666666668,700.0,19800.0
27439,1,3.0,4,49000,60.0,201800.0,50400.0,10080.0,33633.333333333336,252200.0
27440,2,9.0,4,20000,0.0,0.0,16900.0,2816.666666666666,0.0,16900.0
27441,1,3.0,3,12000,0.0,0.0,1500.0,1500.0,0.0,1500.0
27442,1,3.0,4,35000,79.0,238300.0,9000.0,3000.0,39716.66666666666,247300.0
27443,1,3.0,3,40000,19.0,122100.0,0.0,0.0,20350.0,122100.0
27444,1,9.0,5,71000,21.0,200300.0,6100.0,6100.0,40060.0,206400.0
27445,1,3.0,4,19000,11.0,65500.0,15700.0,2616.6666666666665,16375.0,81200.0
27446,2,3.0,3,18000,85.0,1266500.0,235100.0,47020.0,211083.3333333333,1501600.0
27447,1,9.0,4,22000,51.0,51200.0,4500.0,4500.0,8533.333333333334,55700.0
27448,2,9.0,3,44000,96.0,616200.0,5400.0,1800.0,102700.0,621600.0
27449,2,1.0,5,34000,46.0,9600.0,34600.0,5766.666666666668,1600.0,44200.0
27450,2,3.0,3,14000,19.0,2200.0,15000.0,15000.0,440.0,17200.0
27451,1,3.0,5,41000,123.0,149900.0,0.0,0.0,24983.33333333333,149900.0
27452,2,9.0,4,277000,50.0,293600.0,53400.0,8900.0,48933.33333333334,347000.0
27453,1,3.0,3,18000,31.0,116500.0,24300.0,4860.0,19416.666666666668,140800.0
27454,2,3.0,4,33000,66.0,79600.0,24300.0,4860.0,13266.666666666664,103900.0
27455,1,9.0,4,90000,39.0,2200.0,0.0,0.0,2200.0,2200.0
27456,2,3.0,4,35000,93.0,406800.0,12800.0,2133.333333333333,67800.0,419600.0
27457,2,9.0,4,75000,93.0,651600.0,180500.0,32583.33333333333,130320.0,832100.0
27458,1,3.0,3,42000,62.0,331000.0,94900.0,15816.666666666664,55166.66666666666,425900.0
27459,1,3.0,4,43000,30.0,91900.0,68200.0,11366.666666666664,15316.666666666664,160100.0
27460,1,3.0,4,10000,18.0,27600.0,0.0,0.0,4600.0,27600.0
27461,2,3.0,4,23000,38.0,97400.0,4900.0,4900.0,16233.333333333336,102300.0
27462,2,3.0,4,17000,0.0,0.0,0.0,0.0,0.0,0.0
27463,1,9.0,4,17000,752.0,497700.0,24100.0,6025.0,82950.0,521800.0
27464,1,9.0,4,27000,21.0,46600.0,20400.0,5100.0,7766.666666666668,67000.0
27465,1,9.0,4,25000,11.0,42000.0,0.0,0.0,8400.0,42000.0
27466,2,3.0,4,18000,201.0,274100.0,22900.0,3816.666666666666,45683.33333333334,297000.0
27467,1,9.0,4,492000,209.0,584400.0,51100.0,12775.0,97400.0,635500.0
27468,2,3.0,2,29000,156.0,276500.0,0.0,0.0,46083.33333333334,276500.0
27469,2,9.0,5,17000,153.0,222300.0,5500.0,1833.333333333333,37050.0,227800.0
27470,2,3.0,3,74000,47.0,504700.0,55900.0,18633.33333333333,84116.66666666669,560600.0
27471,2,3.0,2,14000,11.0,11700.0,8000.0,8000.0,2925.0,19700.0
27472,2,9.0,5,14000,1.0,500.0,22300.0,11150.0,500.0,22800.0
27473,2,9.0,3,25000,0.0,0.0,51000.0,15133.333333333336,0.0,51000.0
27474,2,3.0,4,64000,0.0,0.0,28400.0,7100.0,0.0,28400.0
27475,2,9.0,4,55000,0.0,0.0,46200.0,7700.0,0.0,46200.0
27476,2,3.0,5,31000,6.0,4200.0,10400.0,3466.666666666666,1050.0,14600.0
27477,2,3.0,3,29000,0.0,0.0,10000.0,10000.0,0.0,10000.0
27478,2,3.0,4,23000,66.0,179800.0,13000.0,13000.0,29966.66666666667,192800.0
27479,2,9.0,4,28000,0.0,0.0,10300.0,3433.333333333333,0.0,10300.0
27480,2,3.0,3,49000,0.0,0.0,15600.0,3900.0,0.0,15600.0
27481,1,6.0,2,24000,60.0,96200.0,22800.0,4560.0,16033.333333333336,119000.0
27482,2,9.0,3,28000,11.0,122100.0,0.0,0.0,40700.0,122100.0
27483,1,3.0,3,29000,45.0,174200.0,0.0,0.0,29033.33333333333,174200.0
27484,2,3.0,4,81000,15.0,33900.0,13100.0,6550.0,8475.0,47000.0
27485,1,9.0,5,25000,0.0,0.0,0.0,0.0,0.0,0.0
27486,2,3.0,4,19000,18.0,15100.0,11500.0,5750.0,7550.0,26600.0
27487,1,3.0,5,50000,70.0,194600.0,80200.0,26800.0,38920.0,274800.0
27488,1,3.0,5,44000,24.0,344800.0,53000.0,13250.0,57466.66666666666,397800.0
27489,1,9.0,3,17000,43.0,70400.0,5700.0,1140.0,11733.333333333336,76100.0
27490,1,12.0,6,130000,0.0,0.0,98000.0,32666.66666666667,0.0,98000.0
27491,2,9.0,4,29000,1062.0,482700.0,30500.0,6100.0,80450.0,513200.0
27492,1,9.0,4,19000,0.0,0.0,8400.0,3350.0,0.0,8400.0
27493,2,9.0,5,15000,231.0,1876600.0,0.0,0.0,312766.66666666674,1876600.0
27494,2,9.0,4,27000,61.0,125000.0,0.0,0.0,20833.33333333333,125000.0
27495,2,3.0,4,88000,127.0,467700.0,0.0,0.0,77950.0,467700.0
27496,2,9.0,4,36000,52.0,144600.0,41600.0,8320.0,24100.0,186200.0
27497,2,9.0,4,67000,36.0,451600.0,99000.0,25500.0,75266.66666666669,550600.0
27498,2,9.0,4,434000,84.0,555200.0,58100.0,11620.0,92533.33333333331,613300.0
27499,2,9.0,4,26000,13.0,16700.0,14000.0,3700.0,4175.0,30700.0
27500,1,3.0,4,28000,0.0,0.0,20000.0,4200.0,0.0,20000.0
27501,2,4.0,6,163000,85.0,569200.0,30000.0,30000.0,94866.66666666669,599200.0
27502,1,5.0,6,421000,73.0,1679800.0,26300.0,5260.0,279966.66666666674,1706100.0
27503,2,3.0,4,31000,98.0,251400.0,10000.0,10000.0,41900.0,261400.0
27504,1,3.0,5,20000,0.0,0.0,34500.0,15500.0,0.0,34500.0
27505,2,3.0,3,148000,21.0,172300.0,183500.0,30583.33333333333,34460.0,355800.0
27506,1,4.0,6,89000,0.0,0.0,0.0,0.0,0.0,0.0
27507,1,3.0,5,242000,0.0,0.0,0.0,0.0,0.0,0.0
27508,2,9.0,5,27000,48.0,159900.0,14800.0,3700.0,26650.0,174700.0
27509,2,9.0,3,28000,75.0,282300.0,26500.0,5300.0,47050.0,308800.0
27510,1,3.0,4,44000,57.0,584700.0,112100.0,18683.33333333333,97450.0,696800.0
27511,1,9.0,4,39000,10.0,56900.0,7200.0,1800.0,14225.0,64100.0
27512,2,2.0,6,59000,61.0,194800.0,15600.0,3900.0,32466.66666666667,210400.0
27513,1,9.0,3,59000,0.0,0.0,92500.0,15416.666666666664,0.0,92500.0
27514,2,9.0,4,39000,23.0,65500.0,28200.0,9400.0,10916.666666666666,93700.0
27515,1,9.0,3,73000,19.0,39900.0,45100.0,7516.666666666668,7980.0,85000.0
27516,1,3.0,4,44000,34.0,124300.0,0.0,0.0,20716.666666666668,124300.0
27517,1,9.0,5,63000,0.0,0.0,31900.0,31900.0,0.0,31900.0
27518,2,9.0,5,124000,46.0,1066900.0,29600.0,29600.0,177816.66666666663,1096500.0
27519,2,3.0,4,22000,68.0,126600.0,41300.0,17825.0,21100.0,167900.0
27520,1,3.0,3,28000,0.0,0.0,66300.0,25560.0,0.0,66300.0
27521,1,11.0,6,48000,0.0,0.0,65900.0,10983.333333333334,0.0,65900.0
27522,2,3.0,5,76000,0.0,0.0,61000.0,15250.0,0.0,61000.0
27523,2,9.0,4,20000,18.0,33900.0,0.0,0.0,5650.0,33900.0
27524,2,4.0,4,50000,378.0,1668300.0,61100.0,24900.0,278050.0,1729400.0
27525,1,3.0,3,64000,23.0,294500.0,0.0,0.0,58900.0,294500.0
27526,1,9.0,6,18000,0.0,0.0,3800.0,1900.0,0.0,3800.0
27527,1,1.0,4,31000,0.0,0.0,53500.0,8916.666666666666,0.0,53500.0
27528,1,9.0,5,434000,0.0,0.0,249100.0,56286.66666666667,0.0,249100.0
27529,2,9.0,4,61000,92.0,2017800.0,179100.0,44775.0,336300.0,2196900.0
27530,2,3.0,3,141000,0.0,0.0,0.0,0.0,0.0,0.0
27531,2,1.0,4,243000,244.0,815700.0,28100.0,9525.0,135950.0,843800.0
27532,1,9.0,3,54000,46.0,402500.0,67100.0,22366.66666666667,67083.33333333331,469600.0
27533,1,3.0,4,18000,95.0,203000.0,20500.0,13500.0,33833.333333333336,223500.0
27534,1,3.0,3,40000,47.0,126500.0,20900.0,20900.0,25300.0,147400.0
27535,1,3.0,4,44000,0.0,0.0,37400.0,6233.333333333332,0.0,37400.0
27536,1,9.0,4,53000,104.0,369700.0,99800.0,16633.333333333332,61616.66666666666,469500.0
27537,2,9.0,5,30000,32.0,41700.0,18900.0,18900.0,6950.0,60600.0
27538,1,9.0,3,28000,78.0,131500.0,22400.0,3953.333333333334,21916.666666666668,153900.0
27539,2,3.0,4,11000,122.0,256100.0,30000.0,15000.0,42683.333333333336,286100.0
27540,1,9.0,4,17000,33.0,49600.0,7000.0,3500.0,8266.666666666666,56600.0
27541,1,9.0,3,16000,32.0,21700.0,20900.0,3483.333333333333,3616.666666666666,42600.0
27542,1,9.0,4,20000,62.0,77600.0,14300.0,4016.666666666667,12933.333333333336,91900.0
27543,2,3.0,3,19000,214.0,466500.0,47500.0,7916.666666666668,77750.0,514000.0
27544,1,9.0,5,22000,56.0,128500.0,15600.0,2600.0,21416.666666666668,144100.0
27545,1,9.0,5,49000,56.0,148300.0,37300.0,6216.666666666668,24716.66666666667,185600.0
27546,2,4.0,5,89000,85.0,2654200.0,18300.0,6100.0,442366.66666666674,2672500.0
27547,2,3.0,5,11000,0.0,0.0,9000.0,9000.0,0.0,9000.0
27548,1,1.0,4,25000,0.0,0.0,63200.0,10533.333333333334,0.0,63200.0
27549,2,9.0,5,98000,127.0,1373600.0,997400.0,166233.33333333337,228933.33333333328,2371000.0
27550,1,3.0,4,56000,85.0,273600.0,29000.0,14500.0,45600.0,302600.0
27551,2,4.0,4,67000,0.0,0.0,0.0,0.0,0.0,0.0
27552,1,3.0,5,57000,46.0,276600.0,93200.0,15533.333333333336,46100.0,369800.0
27553,2,3.0,5,21000,143.0,546900.0,165300.0,51216.66666666667,91150.0,712200.0
27554,1,9.0,4,273000,51.0,552600.0,204600.0,35266.66666666667,92100.0,757200.0
27555,2,9.0,3,29000,52.0,219700.0,68600.0,16315.0,36616.66666666666,288300.0
27556,1,3.0,4,59000,81.0,209700.0,800.0,800.0,69900.0,210500.0
27557,2,9.0,4,31000,15.0,40300.0,27200.0,5440.0,40300.0,67500.0
27558,1,3.0,3,45000,53.0,568700.0,202200.0,51200.0,94783.33333333331,770900.0
27559,1,9.0,4,25000,43.0,76700.0,0.0,0.0,12783.333333333336,76700.0
27560,1,9.0,2,22000,0.0,0.0,8900.0,2966.666666666666,0.0,8900.0
27561,1,9.0,4,21000,0.0,0.0,34000.0,6800.0,0.0,34000.0
27562,2,9.0,3,19000,64.0,128500.0,40000.0,6666.666666666668,21416.666666666668,168500.0
27563,2,3.0,4,29000,41.0,163100.0,22200.0,3700.0,27183.33333333333,185300.0
27564,1,3.0,4,49000,49.0,114900.0,29700.0,29700.0,19150.0,144600.0
27565,2,9.0,2,21000,115.0,133600.0,46800.0,7800.0,22266.66666666667,180400.0
27566,2,9.0,3,67000,58.0,223500.0,47200.0,7866.666666666668,37250.0,270700.0
27567,1,3.0,2,31000,89.0,333000.0,2100.0,2100.0,55500.0,335100.0
27568,1,9.0,4,46000,53.0,91600.0,35100.0,5850.0,18320.0,126700.0
27569,2,9.0,3,19000,0.0,0.0,38300.0,17733.333333333336,0.0,38300.0
27570,2,3.0,4,394000,0.0,0.0,0.0,0.0,0.0,0.0
27571,1,9.0,4,38000,48.0,265900.0,39200.0,6533.333333333332,44316.66666666666,305100.0
27572,1,9.0,3,11000,101.0,1458400.0,14000.0,14000.0,243066.66666666663,1472400.0
27573,2,3.0,4,20000,9.0,21300.0,13500.0,3375.0,4260.0,34800.0
27574,2,3.0,5,15000,0.0,0.0,15300.0,3825.0,0.0,15300.0
27575,2,3.0,3,44000,116.0,672700.0,25700.0,5516.666666666666,112116.66666666669,698400.0
27576,2,7.0,3,33000,191.0,610200.0,74400.0,14880.0,101700.0,684600.0
27577,1,3.0,4,18000,0.0,0.0,0.0,0.0,0.0,0.0
27578,1,3.0,4,55000,0.0,0.0,36400.0,18200.0,0.0,36400.0
27579,1,3.0,4,110000,61.0,1138900.0,95700.0,34200.0,189816.66666666663,1234600.0
27580,2,9.0,4,29000,111.0,332000.0,0.0,0.0,55333.33333333334,332000.0
27581,1,9.0,3,39000,14.0,18800.0,28700.0,14350.0,3760.0,47500.0
27582,2,9.0,3,32000,35.0,94200.0,0.0,0.0,15700.0,94200.0
27583,2,9.0,5,74000,0.0,0.0,0.0,0.0,0.0,0.0
27584,1,9.0,5,23000,69.0,89000.0,35200.0,5866.666666666668,14833.333333333336,124200.0
27585,2,9.0,5,13000,0.0,0.0,24000.0,24000.0,0.0,24000.0
27586,1,3.0,4,411000,60.0,4427000.0,498400.0,83066.66666666669,737833.3333333335,4925400.0
27587,1,3.0,5,91000,33.0,165400.0,81000.0,81000.0,33080.0,246400.0
27588,2,3.0,3,13000,0.0,0.0,30300.0,5050.0,0.0,30300.0
27589,1,9.0,3,52000,89.0,958700.0,114600.0,19100.0,159783.33333333337,1073300.0
27590,2,3.0,6,30000,0.0,0.0,22200.0,5550.0,0.0,22200.0
27591,2,3.0,3,14000,199.0,96900.0,0.0,0.0,16150.0,96900.0
27592,2,3.0,3,25000,80.0,371000.0,21400.0,10700.0,61833.33333333334,392400.0
27593,1,9.0,3,13000,37.0,78400.0,53100.0,31033.333333333336,13066.666666666664,131500.0
27594,1,9.0,4,23000,0.0,0.0,0.0,0.0,0.0,0.0
27595,1,9.0,4,31000,67.0,138900.0,0.0,0.0,23150.0,138900.0
27596,1,9.0,3,48000,54.0,431300.0,15700.0,15700.0,71883.33333333331,447000.0
27597,1,3.0,4,91000,65.0,490500.0,82900.0,18383.333333333336,81750.0,573400.0
27598,1,3.0,3,65000,104.0,1530200.0,0.0,0.0,255033.33333333328,1530200.0
27599,1,4.0,4,19000,50.0,911500.0,484300.0,82883.33333333331,151916.66666666663,1395800.0
27600,1,3.0,5,67000,3.0,5500.0,89200.0,43640.0,2750.0,94700.0
27601,2,3.0,4,15000,146.0,408900.0,18000.0,9000.0,68150.0,426900.0
27602,1,4.0,5,120000,207.0,6941900.0,453400.0,151483.33333333337,1156983.333333333,7395300.0
27603,2,3.0,3,20000,776.0,1117700.0,0.0,0.0,186283.3333333333,1117700.0
27604,2,3.0,3,17000,199.0,756100.0,0.0,0.0,126016.66666666669,756100.0
27605,2,3.0,3,21000,16.0,6300.0,46500.0,11625.0,1050.0,52800.0
27606,1,3.0,3,25000,77.0,143500.0,0.0,0.0,23916.66666666667,143500.0
27607,2,3.0,3,15000,48.0,108300.0,23200.0,3866.666666666666,18050.0,131500.0
27608,2,3.0,5,14000,2.0,7100.0,7000.0,7000.0,7100.0,14100.0
27609,2,9.0,4,20000,18.0,8200.0,0.0,0.0,1366.6666666666667,8200.0
27610,2,3.0,4,34000,21.0,57900.0,7200.0,2400.0,9650.0,65100.0
27611,1,9.0,5,14000,0.0,0.0,0.0,0.0,0.0,0.0
27612,1,3.0,4,45000,109.0,373700.0,86200.0,43600.0,62283.33333333334,459900.0
27613,1,9.0,4,24000,69.0,146700.0,3000.0,1500.0,24450.0,149700.0
27614,1,2.0,4,27000,0.0,0.0,0.0,0.0,0.0,0.0
27615,1,3.0,3,48000,42.0,338200.0,8600.0,4300.0,56366.66666666666,346800.0
27616,1,3.0,4,82000,48.0,339900.0,23500.0,3916.666666666666,56650.0,363400.0
27617,2,3.0,4,30000,125.0,254000.0,25900.0,8150.0,50800.0,279900.0
27618,1,4.0,4,249000,147.0,1858000.0,82800.0,45010.0,309666.66666666674,1940800.0
27619,2,9.0,3,25000,101.0,396100.0,87200.0,17440.0,66016.66666666669,483300.0
27620,2,9.0,3,22000,23.0,69500.0,16000.0,4350.0,11583.333333333336,85500.0
27621,2,3.0,4,23000,52.0,132100.0,38800.0,7760.0,22016.66666666667,170900.0
27622,2,3.0,6,137000,0.0,0.0,46800.0,7800.0,0.0,46800.0
27623,1,9.0,3,36000,73.0,317300.0,52000.0,31166.66666666667,52883.33333333334,369300.0
27624,1,9.0,4,24000,26.0,60200.0,20800.0,3466.666666666666,10033.333333333334,81000.0
27625,1,9.0,3,23000,0.0,0.0,0.0,0.0,0.0,0.0
27626,2,9.0,4,26000,87.0,425700.0,12400.0,2480.0,70950.0,438100.0
27627,1,9.0,5,59000,38.0,308000.0,28100.0,4683.333333333333,51333.33333333334,336100.0
27628,2,3.0,3,46000,0.0,0.0,28100.0,4833.333333333334,0.0,28100.0
27629,1,9.0,4,140000,42.0,554800.0,55400.0,27700.0,92466.66666666669,610200.0
27630,1,3.0,5,15000,21.0,38200.0,12200.0,3716.666666666666,7640.0,50400.0
27631,2,9.0,4,15000,537.0,1431200.0,25100.0,25100.0,238533.33333333328,1456300.0
27632,1,3.0,3,26000,83.0,170200.0,16600.0,16600.0,28366.66666666667,186800.0
27633,2,3.0,3,23000,29.0,27700.0,0.0,0.0,4616.666666666667,27700.0
27634,1,9.0,3,50000,59.0,265800.0,0.0,0.0,44300.0,265800.0
27635,2,9.0,5,17000,94.0,130900.0,0.0,0.0,21816.666666666668,130900.0
27636,1,9.0,4,62000,0.0,0.0,10000.0,3333.333333333333,0.0,10000.0
27637,2,3.0,3,10000,158.0,36800.0,0.0,0.0,6133.333333333332,36800.0
27638,2,9.0,4,12000,64.0,244300.0,10600.0,3275.0,40716.66666666666,254900.0
27639,2,9.0,4,35000,1.0,2000.0,37800.0,6300.0,2000.0,39800.0
27640,2,3.0,3,20000,0.0,0.0,0.0,0.0,0.0,0.0
27641,2,9.0,4,63000,32.0,198700.0,145100.0,24183.33333333333,39740.0,343800.0
27642,1,9.0,4,21000,83.0,69900.0,10400.0,3466.666666666666,11650.0,80300.0
27643,2,3.0,4,15000,35.0,78600.0,41200.0,6866.666666666668,13100.0,119800.0
27644,2,3.0,4,51000,55.0,222400.0,11700.0,3900.0,37066.66666666666,234100.0
27645,1,9.0,5,18000,59.0,45000.0,29400.0,6830.0,7500.0,74400.0
27646,2,9.0,4,21000,0.0,0.0,19000.0,6333.333333333332,0.0,19000.0
27647,1,3.0,5,103000,0.0,0.0,0.0,0.0,0.0,0.0
27648,2,4.0,5,268000,1.0,300000.0,0.0,0.0,300000.0,300000.0
27649,1,3.0,4,31000,145.0,532400.0,0.0,0.0,88733.33333333331,532400.0
27650,1,9.0,5,27000,0.0,0.0,0.0,0.0,0.0,0.0
27651,2,9.0,4,27000,0.0,0.0,28400.0,4733.333333333333,0.0,28400.0
27652,1,4.0,4,200000,147.0,1931100.0,63000.0,13300.0,321850.0,1994100.0
27653,2,3.0,3,54000,83.0,263400.0,51300.0,8550.0,43900.0,314700.0
27654,2,3.0,5,42000,70.0,227800.0,49300.0,9860.0,37966.66666666666,277100.0
27655,1,9.0,6,37000,0.0,0.0,0.0,0.0,0.0,0.0
27656,2,7.0,4,29000,0.0,0.0,20200.0,6733.333333333332,0.0,20200.0
27657,1,3.0,6,64000,0.0,0.0,0.0,0.0,0.0,0.0
27658,1,9.0,4,74000,0.0,0.0,139500.0,23250.0,0.0,139500.0
27659,2,9.0,3,58000,175.0,371100.0,29700.0,7425.0,61850.0,400800.0
27660,1,7.0,5,140000,0.0,0.0,186600.0,31100.0,0.0,186600.0
27661,2,9.0,4,18000,22.0,216100.0,0.0,0.0,36016.666666666664,216100.0
27662,2,3.0,4,41000,0.0,0.0,4900.0,4900.0,0.0,4900.0
27663,1,3.0,5,134000,6.0,3700.0,146400.0,29280.0,1850.0,150100.0
27664,1,9.0,4,83000,43.0,518200.0,28300.0,5660.0,86366.66666666669,546500.0
27665,2,9.0,5,81000,101.0,62600.0,0.0,0.0,10433.333333333334,62600.0
27666,2,3.0,3,17000,57.0,66300.0,0.0,0.0,11050.0,66300.0
27667,2,3.0,4,25000,132.0,128900.0,22000.0,11000.0,21483.33333333333,150900.0
27668,2,3.0,3,20000,34.0,2700.0,30600.0,6883.333333333332,450.0,33300.0
27669,1,9.0,3,21000,36.0,56700.0,0.0,0.0,9450.0,56700.0
27670,1,7.0,4,57000,137.0,526200.0,90800.0,22445.0,87700.0,617000.0
27671,1,9.0,3,43000,41.0,203900.0,29700.0,12233.333333333332,33983.333333333336,233600.0
27672,1,3.0,4,22000,54.0,122400.0,0.0,0.0,20400.0,122400.0
27673,1,9.0,3,17000,32.0,119300.0,5400.0,1080.0,19883.33333333333,124700.0
27674,1,9.0,4,33000,0.0,0.0,0.0,0.0,0.0,0.0
27675,1,3.0,5,80000,173.0,503200.0,0.0,0.0,83866.66666666669,503200.0
27676,1,9.0,4,16000,0.0,0.0,13500.0,4500.0,0.0,13500.0
27677,2,3.0,3,17000,226.0,140900.0,50500.0,10100.0,46966.66666666666,191400.0
27678,2,9.0,4,11000,9.0,2300.0,8300.0,1660.0,1150.0,10600.0
27679,1,9.0,4,36000,0.0,0.0,0.0,0.0,0.0,0.0
27680,2,9.0,3,21000,93.0,92700.0,52600.0,17600.0,15450.0,145300.0
27681,2,1.0,5,28000,25.0,170100.0,63500.0,10583.333333333334,28350.0,233600.0
27682,2,3.0,2,17000,133.0,409700.0,119900.0,19983.33333333333,68283.33333333331,529600.0
27683,2,3.0,4,37000,47.0,364100.0,266500.0,44416.66666666666,60683.33333333334,630600.0
27684,1,3.0,3,22000,45.0,84700.0,34600.0,11533.333333333336,14116.666666666664,119300.0
27685,1,9.0,3,100000,73.0,617000.0,19800.0,3960.0,102833.33333333331,636800.0
27686,1,9.0,4,92000,0.0,0.0,12900.0,12900.0,0.0,12900.0
27687,2,9.0,3,52000,46.0,681100.0,18300.0,6100.0,113516.66666666669,699400.0
27688,1,9.0,3,28000,39.0,59800.0,2100.0,2100.0,9966.666666666666,61900.0
27689,2,3.0,3,22000,109.0,241100.0,29600.0,10466.666666666666,40183.333333333336,270700.0
27690,2,9.0,3,39000,67.0,210600.0,55400.0,12915.0,35100.0,266000.0
27691,1,3.0,5,51000,19.0,110200.0,10000.0,3333.333333333333,22040.0,120200.0
27692,2,9.0,5,27000,2.0,100.0,0.0,0.0,100.0,100.0
27693,1,9.0,4,19000,78.0,65300.0,0.0,0.0,10883.333333333334,65300.0
27694,2,9.0,4,16000,31.0,98600.0,5900.0,1180.0,16433.333333333332,104500.0
27695,1,9.0,5,12000,607.0,1997100.0,5500.0,5500.0,332850.0,2002600.0
27696,2,3.0,4,73000,139.0,1479400.0,56300.0,9383.333333333334,246566.66666666663,1535700.0
27697,2,9.0,3,68000,70.0,430100.0,120600.0,20100.0,71683.33333333331,550700.0
27698,1,9.0,5,27000,96.0,2129900.0,63700.0,21233.33333333333,354983.33333333326,2193600.0
27699,2,3.0,2,15000,37.0,46500.0,11000.0,11000.0,7750.0,57500.0
27700,1,3.0,4,21000,33.0,189900.0,75000.0,75000.0,31650.0,264900.0
27701,1,9.0,4,60000,0.0,0.0,0.0,0.0,0.0,0.0
27702,2,9.0,3,14000,0.0,0.0,0.0,0.0,0.0,0.0
27703,2,4.0,4,250000,50.0,309300.0,102000.0,17000.0,51550.0,411300.0
27704,1,7.0,3,28000,42.0,129700.0,13300.0,3325.0,21616.666666666668,143000.0
27705,2,3.0,3,39000,3.0,74000.0,22300.0,7433.333333333332,24666.66666666667,96300.0
27706,2,9.0,5,68000,0.0,0.0,51000.0,10250.0,0.0,51000.0
27707,2,3.0,3,18000,0.0,0.0,9000.0,9000.0,0.0,9000.0
27708,1,9.0,3,34000,33.0,127500.0,53400.0,10500.0,21250.0,180900.0
27709,2,3.0,4,22000,0.0,0.0,0.0,0.0,0.0,0.0
27710,1,9.0,4,53000,36.0,685600.0,77200.0,12866.666666666664,137120.0,762800.0
27711,1,1.0,3,19000,10.0,140800.0,76400.0,19100.0,23466.66666666667,217200.0
27712,2,3.0,3,13000,209.0,233700.0,9800.0,3266.666666666666,38950.0,243500.0
27713,1,9.0,4,20000,0.0,0.0,5000.0,1666.666666666667,0.0,5000.0
27714,2,3.0,4,23000,4.0,10500.0,21200.0,3533.333333333333,10500.0,31700.0
27715,2,3.0,3,15000,77.0,167900.0,12500.0,3125.0,27983.33333333333,180400.0
