,id,gender,ocp_cd,age,income,cd+kp,kp_txn_count,kp_txn_amt,cd_ex
27056,27057,1,9.0,3,93000.0,83400.0,70.0,80300.0,3100.0
27057,27058,2,9.0,4,60000.0,779500.0,86.0,447300.0,332200.0
27058,27059,2,3.0,5,18000.0,19000.0,0.0,0.0,19000.0
27059,27060,1,9.0,3,30000.0,217700.0,35.0,143600.0,74100.0
27060,27061,2,9.0,3,23000.0,203200.0,35.0,203200.0,0.0
27061,27062,1,3.0,3,43000.0,454600.0,32.0,426300.0,28300.0
27062,27063,2,3.0,5,17000.0,8000.0,0.0,0.0,8000.0
27063,27064,2,3.0,6,25000.0,899800.0,52.0,775600.0,124200.0
27064,27065,1,3.0,6,58000.0,9700.0,0.0,0.0,9700.0
27065,27066,1,9.0,4,48000.0,388600.0,96.0,323500.0,65100.0
27066,27067,2,9.0,3,27000.0,202400.0,88.0,161100.0,41300.0
27067,27068,2,3.0,4,49000.0,98100.0,9.0,37500.0,60600.0
27068,27069,1,3.0,3,39000.0,100200.0,24.0,84000.0,16200.0
27069,27070,1,4.0,4,73000.0,1469500.0,216.0,1399500.0,70000.0
27070,27071,1,1.0,3,10000.0,19500.0,3.0,19500.0,0.0
27071,27072,1,4.0,5,39000.0,153700.0,93.0,140100.0,13600.0
27072,27073,1,3.0,4,85000.0,72500.0,0.0,0.0,72500.0
27073,27074,2,3.0,3,116000.0,400300.0,116.0,346800.0,53500.0
27074,27075,1,3.0,3,31000.0,2900.0,4.0,2900.0,0.0
27075,27076,1,3.0,4,57000.0,269600.0,37.0,215100.0,54500.0
27076,27077,2,9.0,4,42000.0,307200.0,64.0,275300.0,31900.0
27077,27078,1,9.0,3,22000.0,0.0,0.0,0.0,0.0
27078,27079,2,9.0,5,51000.0,381400.0,19.0,346200.0,35200.0
27079,27080,2,3.0,3,26000.0,42500.0,0.0,0.0,42500.0
27080,27081,1,9.0,3,61000.0,448700.0,71.0,419700.0,29000.0
27081,27082,2,3.0,3,20000.0,384400.0,216.0,349100.0,35300.0
27082,27083,1,9.0,4,33000.0,88000.0,39.0,80400.0,7600.0
27083,27084,2,9.0,3,38000.0,266900.0,94.0,237700.0,29200.0
27084,27085,1,3.0,6,188000.0,2775600.0,100.0,2359800.0,415800.0
27085,27086,1,3.0,3,31000.0,100500.0,31.0,96700.0,3800.0
27086,27087,1,3.0,4,35000.0,50500.0,24.0,50500.0,0.0
27087,27088,2,3.0,3,20000.0,99900.0,63.0,83300.0,16600.0
27088,27089,1,9.0,3,62000.0,645000.0,71.0,497900.0,147100.0
27089,27090,2,3.0,5,85000.0,1000.0,1.0,1000.0,0.0
27090,27091,1,3.0,4,22000.0,33000.0,0.0,0.0,33000.0
27091,27092,1,9.0,3,24000.0,413100.0,157.0,377100.0,36000.0
27092,27093,1,3.0,5,27000.0,32000.0,8.0,20000.0,12000.0
27093,27094,2,9.0,3,29000.0,307800.0,88.0,307800.0,0.0
27094,27095,2,9.0,4,17000.0,379400.0,81.0,377900.0,1500.0
27095,27096,1,3.0,4,174000.0,1501800.0,76.0,1308800.0,193000.0
27096,27097,1,3.0,4,367000.0,1322400.0,77.0,1299500.0,22900.0
27097,27098,2,9.0,3,13000.0,203400.0,385.0,166700.0,36700.0
27098,27099,2,9.0,4,10000.0,0.0,0.0,0.0,0.0
27099,27100,2,3.0,3,17000.0,111500.0,62.0,111500.0,0.0
27100,27101,2,9.0,3,16000.0,97600.0,45.0,97600.0,0.0
27101,27102,2,9.0,4,36000.0,23600.0,0.0,0.0,23600.0
27102,27103,2,3.0,3,57000.0,579100.0,95.0,501400.0,77700.0
27103,27104,1,3.0,5,59000.0,24100.0,4.0,24100.0,0.0
27104,27105,2,9.0,5,23000.0,0.0,0.0,0.0,0.0
27105,27106,1,9.0,3,25000.0,274500.0,66.0,216800.0,57700.0
27106,27107,1,9.0,3,34000.0,5100.0,0.0,0.0,5100.0
27107,27108,1,9.0,6,17000.0,0.0,0.0,0.0,0.0
27108,27109,1,3.0,4,23000.0,28000.0,0.0,0.0,28000.0
27109,27110,2,9.0,4,31000.0,44800.0,0.0,0.0,44800.0
27110,27111,1,9.0,3,38000.0,20100.0,0.0,0.0,20100.0
27111,27112,1,3.0,5,61000.0,54200.0,0.0,0.0,54200.0
27112,27113,1,3.0,4,65000.0,46400.0,5.0,6000.0,40400.0
27113,27114,1,3.0,3,37000.0,25900.0,0.0,0.0,25900.0
27114,27115,2,7.0,5,14000.0,10600.0,0.0,0.0,10600.0
27115,27116,2,9.0,4,16000.0,1330900.0,318.0,1316200.0,14700.0
27116,27117,1,9.0,3,24000.0,70900.0,10.0,65700.0,5200.0
27117,27118,2,3.0,3,22000.0,71200.0,34.0,60400.0,10800.0
27118,27119,2,9.0,4,17000.0,0.0,0.0,0.0,0.0
27119,27120,2,9.0,4,30000.0,463500.0,59.0,427500.0,36000.0
27120,27121,1,3.0,3,62000.0,324100.0,45.0,273100.0,51000.0
27121,27122,1,3.0,3,15000.0,4059000.0,251.0,4036000.0,23000.0
27122,27123,2,9.0,4,104000.0,517500.0,47.0,516500.0,1000.0
27123,27124,1,3.0,4,18000.0,35200.0,13.0,35200.0,0.0
27124,27125,1,9.0,5,21000.0,134900.0,45.0,130400.0,4500.0
27125,27126,2,9.0,4,19000.0,369800.0,122.0,359800.0,10000.0
27126,27127,1,3.0,4,15000.0,10000.0,0.0,0.0,10000.0
27127,27128,1,3.0,3,26000.0,130100.0,60.0,115300.0,14800.0
27128,27129,1,9.0,4,58000.0,318500.0,16.0,198700.0,119800.0
27129,27130,1,13.0,4,24000.0,44500.0,13.0,22100.0,22400.0
27130,27131,2,9.0,3,27000.0,325500.0,103.0,243000.0,82500.0
27131,27132,1,3.0,5,75000.0,279600.0,44.0,279600.0,0.0
27132,27133,1,3.0,3,28000.0,82400.0,43.0,76800.0,5600.0
27133,27134,1,3.0,3,46000.0,353700.0,332.0,353700.0,0.0
27134,27135,1,9.0,3,114000.0,503800.0,67.0,486100.0,17700.0
27135,27136,2,9.0,3,15000.0,73000.0,73.0,57800.0,15200.0
27136,27137,2,1.0,3,24000.0,66800.0,0.0,0.0,66800.0
27137,27138,1,9.0,3,29000.0,69800.0,14.0,16600.0,53200.0
27138,27139,1,3.0,4,53000.0,117900.0,8.0,117900.0,0.0
27139,27140,1,3.0,4,21000.0,53800.0,21.0,42800.0,11000.0
27140,27141,2,3.0,3,72000.0,3474900.0,118.0,3350900.0,124000.0
27141,27142,1,3.0,4,36000.0,23500.0,0.0,0.0,23500.0
27142,27143,2,9.0,4,28000.0,10500.0,0.0,0.0,10500.0
27143,27144,1,9.0,3,97000.0,1159200.0,309.0,1128100.0,31100.0
27144,27145,1,9.0,4,165000.0,441800.0,35.0,424900.0,16900.0
27145,27146,1,12.0,3,29000.0,686000.0,59.0,571200.0,114800.0
27146,27147,1,9.0,4,79000.0,400100.0,148.0,392100.0,8000.0
27147,27148,1,3.0,4,49000.0,466900.0,84.0,333900.0,133000.0
27148,27149,1,9.0,4,92000.0,29300.0,4.0,2700.0,26600.0
27149,27150,1,3.0,5,16000.0,5000.0,0.0,0.0,5000.0
27150,27151,2,9.0,4,14000.0,0.0,0.0,0.0,0.0
27151,27152,1,2.0,3,19000.0,200100.0,82.0,181600.0,18500.0
27152,27153,2,3.0,3,32000.0,149500.0,45.0,149500.0,0.0
27153,27154,1,3.0,3,133000.0,347700.0,61.0,347700.0,0.0
27154,27155,2,3.0,4,22000.0,115200.0,44.0,93100.0,22100.0
27155,27156,1,3.0,4,43000.0,0.0,0.0,0.0,0.0
27156,27157,2,9.0,4,21000.0,265900.0,195.0,265900.0,0.0
27157,27158,1,3.0,3,16000.0,30500.0,4.0,3400.0,27100.0
27158,27159,2,3.0,3,24000.0,276900.0,96.0,276900.0,0.0
27159,27160,2,3.0,4,33000.0,104600.0,43.0,104600.0,0.0
27160,27161,2,9.0,3,15000.0,250000.0,120.0,250000.0,0.0
27161,27162,1,9.0,3,27000.0,170300.0,32.0,166700.0,3600.0
27162,27163,2,3.0,5,22000.0,226900.0,0.0,0.0,226900.0
27163,27164,1,3.0,3,47000.0,644900.0,23.0,412700.0,232200.0
27164,27165,2,3.0,4,68000.0,104300.0,40.0,103100.0,1200.0
27165,27166,1,3.0,5,23000.0,510300.0,48.0,457300.0,53000.0
27166,27167,1,9.0,4,51000.0,208600.0,53.0,169900.0,38700.0
27167,27168,1,9.0,4,36000.0,143200.0,50.0,111800.0,31400.0
27168,27169,1,9.0,6,40000.0,28300.0,0.0,0.0,28300.0
27169,27170,1,4.0,5,70000.0,2847100.0,87.0,1959700.0,887400.0
27170,27171,1,3.0,5,114000.0,874600.0,61.0,694700.0,179900.0
27171,27172,2,13.0,3,43000.0,32100.0,0.0,0.0,32100.0
27172,27173,2,7.0,3,39000.0,270600.0,71.0,261200.0,9400.0
27173,27174,2,3.0,3,30000.0,301400.0,72.0,266500.0,34900.0
27174,27175,2,3.0,4,32000.0,269300.0,25.0,116100.0,153200.0
27175,27176,2,3.0,4,47000.0,205100.0,11.0,119500.0,85600.0
27176,27177,2,9.0,5,74000.0,193000.0,116.0,182400.0,10600.0
27177,27178,1,3.0,2,22000.0,188500.0,37.0,187500.0,1000.0
27178,27179,2,3.0,4,29000.0,259800.0,90.0,237800.0,22000.0
27179,27180,2,9.0,4,21000.0,74800.0,64.0,57200.0,17600.0
27180,27181,1,9.0,5,35000.0,77200.0,5.0,77200.0,0.0
27181,27182,1,3.0,4,48000.0,639600.0,62.0,602000.0,37600.0
27182,27183,1,3.0,4,54000.0,663400.0,112.0,424900.0,238500.0
27183,27184,1,9.0,5,17000.0,38900.0,4.0,10900.0,28000.0
27184,27185,2,3.0,6,54000.0,60100.0,0.0,0.0,60100.0
27185,27186,2,9.0,5,18000.0,0.0,0.0,0.0,0.0
27186,27187,2,9.0,4,40000.0,104200.0,34.0,73000.0,31200.0
27187,27188,2,9.0,5,14000.0,249300.0,69.0,220300.0,29000.0
27188,27189,1,3.0,4,29000.0,133600.0,23.0,130400.0,3200.0
27189,27190,2,9.0,3,23000.0,425000.0,124.0,397100.0,27900.0
27190,27191,1,9.0,3,71000.0,358000.0,76.0,336200.0,21800.0
27191,27192,2,3.0,3,19000.0,153600.0,143.0,151800.0,1800.0
27192,27193,2,9.0,4,61000.0,991400.0,138.0,906200.0,85200.0
27193,27194,2,9.0,3,18000.0,110600.0,81.0,106500.0,4100.0
27194,27195,2,9.0,4,25000.0,187900.0,28.0,133900.0,54000.0
27195,27196,1,3.0,3,26000.0,181800.0,50.0,181800.0,0.0
27196,27197,2,3.0,3,16000.0,148800.0,27.0,148800.0,0.0
27197,27198,2,9.0,4,33000.0,366800.0,128.0,347100.0,19700.0
27198,27199,2,9.0,3,11000.0,52600.0,59.0,50500.0,2100.0
27199,27200,1,3.0,5,34000.0,4900.0,5.0,4900.0,0.0
27200,27201,2,9.0,3,15000.0,20700.0,0.0,0.0,20700.0
27201,27202,1,3.0,4,34000.0,8800.0,0.0,0.0,8800.0
27202,27203,1,9.0,4,27000.0,210500.0,19.0,180500.0,30000.0
27203,27204,2,3.0,4,134000.0,86700.0,26.0,86700.0,0.0
27204,27205,2,3.0,4,21000.0,116700.0,28.0,116700.0,0.0
27205,27206,1,3.0,5,35000.0,16200.0,8.0,16200.0,0.0
27206,27207,2,9.0,3,17000.0,162200.0,56.0,110100.0,52100.0
27207,27208,2,3.0,4,25000.0,280300.0,52.0,206200.0,74100.0
27208,27209,1,2.0,3,15000.0,400600.0,17.0,335400.0,65200.0
27209,27210,1,9.0,4,25000.0,0.0,0.0,0.0,0.0
27210,27211,2,9.0,3,22000.0,10000.0,0.0,0.0,10000.0
27211,27212,1,4.0,4,100000.0,348800.0,0.0,0.0,348800.0
27212,27213,2,3.0,3,20000.0,392400.0,104.0,373000.0,19400.0
27213,27214,2,3.0,3,20000.0,26000.0,0.0,0.0,26000.0
27214,27215,2,3.0,2,39000.0,197400.0,70.0,180100.0,17300.0
27215,27216,2,3.0,5,161000.0,2883900.0,335.0,2734100.0,149800.0
27216,27217,1,3.0,4,30000.0,3000.0,0.0,0.0,3000.0
27217,27218,1,9.0,4,16000.0,0.0,0.0,0.0,0.0
27218,27219,1,9.0,3,23000.0,0.0,0.0,0.0,0.0
27219,27220,2,3.0,4,18000.0,32500.0,0.0,0.0,32500.0
27220,27221,1,3.0,3,18000.0,473100.0,260.0,467600.0,5500.0
27221,27222,1,3.0,4,14000.0,8000.0,0.0,0.0,8000.0
27222,27223,1,9.0,3,31000.0,92700.0,27.0,81500.0,11200.0
27223,27224,1,9.0,3,29000.0,159600.0,48.0,144900.0,14700.0
27224,27225,2,1.0,5,22000.0,202600.0,5.0,152200.0,50400.0
27225,27226,1,3.0,6,295000.0,62400.0,0.0,0.0,62400.0
27226,27227,1,3.0,4,47000.0,847200.0,131.0,708200.0,139000.0
27227,27228,1,9.0,5,33000.0,9300.0,6.0,4800.0,4500.0
27228,27229,1,3.0,3,25000.0,118900.0,32.0,94700.0,24200.0
27229,27230,2,3.0,3,153000.0,606800.0,91.0,598700.0,8100.0
27230,27231,1,3.0,5,27000.0,439300.0,124.0,434100.0,5200.0
27231,27232,2,3.0,3,25000.0,399700.0,170.0,368400.0,31300.0
27232,27233,1,9.0,4,17000.0,86800.0,49.0,86800.0,0.0
27233,27234,2,3.0,3,20000.0,146800.0,95.0,86800.0,60000.0
27234,27235,2,3.0,3,27000.0,147100.0,44.0,100200.0,46900.0
27235,27236,1,3.0,4,83000.0,574900.0,35.0,467000.0,107900.0
27236,27237,2,3.0,4,63000.0,261100.0,57.0,202700.0,58400.0
27237,27238,1,9.0,5,108000.0,0.0,0.0,0.0,0.0
27238,27239,1,3.0,3,12000.0,73800.0,116.0,73800.0,0.0
27239,27240,1,3.0,4,35000.0,1933800.0,196.0,1933800.0,0.0
27240,27241,1,3.0,4,52000.0,102900.0,12.0,100100.0,2800.0
27241,27242,1,4.0,6,49000.0,13934900.0,129.0,11573800.0,2361100.0
27242,27243,2,3.0,4,37000.0,111300.0,46.0,90000.0,21300.0
27243,27244,1,9.0,5,115000.0,252800.0,17.0,252800.0,0.0
27244,27245,2,3.0,5,46000.0,452000.0,76.0,401900.0,50100.0
27245,27246,2,1.0,5,16000.0,94400.0,12.0,56200.0,38200.0
27246,27247,1,3.0,4,27000.0,187400.0,49.0,137200.0,50200.0
27247,27248,2,1.0,4,46000.0,382700.0,125.0,354100.0,28600.0
27248,27249,1,3.0,4,19000.0,353300.0,98.0,301800.0,51500.0
27249,27250,1,3.0,4,34000.0,34100.0,17.0,22100.0,12000.0
27250,27251,1,9.0,4,36000.0,496600.0,38.0,496600.0,0.0
27251,27252,1,9.0,5,72000.0,572500.0,64.0,518300.0,54200.0
27252,27253,1,3.0,5,88000.0,522500.0,39.0,465100.0,57400.0
27253,27254,1,3.0,5,72000.0,38200.0,0.0,0.0,38200.0
27254,27255,1,3.0,3,29000.0,229100.0,85.0,216900.0,12200.0
27255,27256,1,9.0,4,121000.0,366400.0,29.0,363400.0,3000.0
27256,27257,2,3.0,4,29000.0,206100.0,57.0,183400.0,22700.0
27257,27258,1,13.0,6,22000.0,0.0,0.0,0.0,0.0
27258,27259,1,9.0,4,26000.0,284400.0,208.0,284400.0,0.0
27259,27260,2,9.0,5,27000.0,979900.0,76.0,979900.0,0.0
27260,27261,2,9.0,4,36000.0,21900.0,0.0,0.0,21900.0
27261,27262,2,9.0,4,20000.0,38600.0,16.0,14100.0,24500.0
27262,27263,1,3.0,4,63000.0,933200.0,93.0,933200.0,0.0
27263,27264,1,3.0,3,34000.0,724600.0,103.0,724600.0,0.0
27264,27265,2,3.0,4,58000.0,1037600.0,134.0,916500.0,121100.0
27265,27266,1,3.0,3,20000.0,24700.0,22.0,20200.0,4500.0
27266,27267,2,3.0,4,50000.0,723500.0,194.0,651300.0,72200.0
27267,27268,1,9.0,3,140000.0,1664200.0,112.0,1644000.0,20200.0
27268,27269,2,1.0,6,14000.0,116200.0,15.0,48500.0,67700.0
27269,27270,1,3.0,5,25000.0,7200.0,0.0,0.0,7200.0
27270,27271,1,3.0,3,34000.0,34900.0,30.0,33900.0,1000.0
27271,27272,2,9.0,3,19000.0,120800.0,74.0,103900.0,16900.0
27272,27273,1,2.0,4,38000.0,30000.0,26.0,30000.0,0.0
27273,27274,1,9.0,3,25000.0,104500.0,35.0,69600.0,34900.0
27274,27275,1,9.0,4,12000.0,22400.0,59.0,19300.0,3100.0
27275,27276,2,3.0,3,38000.0,515400.0,91.0,510600.0,4800.0
27276,27277,1,3.0,5,43000.0,315600.0,26.0,300800.0,14800.0
27277,27278,2,9.0,4,57000.0,11000.0,0.0,0.0,11000.0
27278,27279,2,9.0,4,19000.0,36400.0,0.0,0.0,36400.0
27279,27280,1,3.0,6,47000.0,44700.0,0.0,0.0,44700.0
27280,27281,1,9.0,4,21000.0,6500.0,0.0,0.0,6500.0
27281,27282,2,3.0,6,49000.0,50000.0,1.0,50000.0,0.0
27282,27283,1,13.0,4,38000.0,0.0,0.0,0.0,0.0
27283,27284,1,3.0,4,25000.0,139000.0,51.0,99200.0,39800.0
27284,27285,2,3.0,2,20000.0,149200.0,78.0,142900.0,6300.0
27285,27286,2,3.0,3,12000.0,198100.0,84.0,136100.0,62000.0
27286,27287,2,3.0,4,51000.0,273200.0,66.0,253300.0,19900.0
27287,27288,1,3.0,3,56000.0,594100.0,29.0,406900.0,187200.0
27288,27289,2,3.0,3,56000.0,396300.0,19.0,396300.0,0.0
27289,27290,2,3.0,4,38000.0,900.0,1.0,900.0,0.0
27290,27291,1,3.0,4,16000.0,552300.0,196.0,504500.0,47800.0
27291,27292,2,9.0,3,26000.0,106400.0,27.0,86700.0,19700.0
27292,27293,2,3.0,4,62000.0,500700.0,78.0,442800.0,57900.0
27293,27294,2,9.0,4,129000.0,2259000.0,63.0,2024600.0,234400.0
27294,27295,1,3.0,2,65000.0,67000.0,15.0,63800.0,3200.0
27295,27296,1,9.0,3,27000.0,918000.0,86.0,865300.0,52700.0
27296,27297,1,4.0,4,217000.0,1777700.0,144.0,1520100.0,257600.0
27297,27298,2,3.0,3,16000.0,1517500.0,68.0,1294700.0,222800.0
27298,27299,2,3.0,4,29000.0,419800.0,45.0,415300.0,4500.0
27299,27300,1,3.0,4,399000.0,1448800.0,59.0,1448800.0,0.0
27300,27301,2,9.0,3,34000.0,2190900.0,252.0,2171000.0,19900.0
27301,27302,2,9.0,4,47000.0,950600.0,101.0,950600.0,0.0
27302,27303,2,9.0,4,13000.0,12000.0,0.0,0.0,12000.0
27303,27304,1,9.0,3,43000.0,896700.0,51.0,842900.0,53800.0
27304,27305,1,3.0,5,197000.0,458400.0,30.0,301600.0,156800.0
27305,27306,1,3.0,2,55000.0,163400.0,30.0,140100.0,23300.0
27306,27307,1,3.0,4,16000.0,31000.0,0.0,0.0,31000.0
27307,27308,1,3.0,4,23000.0,174700.0,55.0,166700.0,8000.0
27308,27309,1,3.0,4,38000.0,4700.0,0.0,0.0,4700.0
27309,27310,2,3.0,5,32000.0,590100.0,167.0,467800.0,122300.0
27310,27311,2,9.0,4,13000.0,40000.0,1.0,11500.0,28500.0
27311,27312,2,9.0,3,22000.0,275000.0,123.0,239300.0,35700.0
27312,27313,1,9.0,3,65000.0,82900.0,0.0,0.0,82900.0
27313,27314,1,4.0,4,30000.0,6600.0,0.0,0.0,6600.0
27314,27315,1,3.0,5,42000.0,167000.0,48.0,167000.0,0.0
27315,27316,2,9.0,3,21000.0,51100.0,31.0,23100.0,28000.0
27316,27317,2,9.0,5,48000.0,1377900.0,25.0,963900.0,414000.0
27317,27318,1,4.0,6,40000.0,378000.0,34.0,328700.0,49300.0
27318,27319,1,7.0,3,35000.0,396200.0,91.0,354000.0,42200.0
27319,27320,2,3.0,5,15000.0,2341900.0,182.0,2311000.0,30900.0
27320,27321,1,9.0,5,70000.0,54300.0,19.0,54300.0,0.0
27321,27322,1,9.0,5,24000.0,504600.0,73.0,493500.0,11100.0
27322,27323,2,9.0,4,20000.0,22500.0,0.0,0.0,22500.0
27323,27324,2,3.0,4,36000.0,25200.0,0.0,0.0,25200.0
27324,27325,1,3.0,4,19000.0,819900.0,193.0,791900.0,28000.0
27325,27326,1,9.0,5,19000.0,2500.0,0.0,0.0,2500.0
27326,27327,2,3.0,4,19000.0,207400.0,46.0,186200.0,21200.0
27327,27328,2,3.0,3,21000.0,260200.0,121.0,238000.0,22200.0
27328,27329,1,9.0,4,38000.0,215300.0,42.0,186100.0,29200.0
27329,27330,2,9.0,3,27000.0,129300.0,26.0,112500.0,16800.0
27330,27331,1,9.0,4,92000.0,8237100.0,604.0,8190100.0,47000.0
27331,27332,1,3.0,3,95000.0,7281500.0,97.0,6909600.0,371900.0
27332,27333,2,9.0,3,16000.0,68000.0,53.0,50600.0,17400.0
27333,27334,2,3.0,3,17000.0,133400.0,152.0,110200.0,23200.0
27334,27335,1,3.0,5,60000.0,164300.0,46.0,134300.0,30000.0
27335,27336,2,9.0,3,24000.0,79600.0,26.0,79600.0,0.0
27336,27337,1,3.0,5,18000.0,189300.0,61.0,87000.0,102300.0
27337,27338,1,9.0,3,21000.0,147900.0,42.0,97300.0,50600.0
27338,27339,2,3.0,4,67000.0,308800.0,56.0,271700.0,37100.0
27339,27340,2,9.0,4,20000.0,0.0,0.0,0.0,0.0
27340,27341,1,9.0,3,27000.0,5100.0,0.0,0.0,5100.0
27341,27342,2,3.0,5,60000.0,1258100.0,267.0,1146100.0,112000.0
27342,27343,2,3.0,3,40000.0,178800.0,65.0,178800.0,0.0
27343,27344,1,3.0,5,66000.0,234500.0,40.0,233900.0,600.0
27344,27345,2,3.0,3,44000.0,0.0,0.0,0.0,0.0
27345,27346,2,9.0,3,42000.0,160700.0,61.0,127900.0,32800.0
27346,27347,2,3.0,4,37000.0,179600.0,39.0,179600.0,0.0
27347,27348,2,3.0,4,16000.0,103900.0,88.0,69900.0,34000.0
27348,27349,2,3.0,3,13000.0,87900.0,63.0,87900.0,0.0
27349,27350,2,9.0,3,28000.0,96200.0,90.0,85200.0,11000.0
27350,27351,2,3.0,5,11000.0,0.0,0.0,0.0,0.0
27351,27352,2,9.0,4,34000.0,12900.0,0.0,0.0,12900.0
27352,27353,2,9.0,3,23000.0,151200.0,34.0,103900.0,47300.0
27353,27354,2,3.0,3,19000.0,169700.0,64.0,129000.0,40700.0
27354,27355,1,3.0,4,165000.0,4980300.0,73.0,4865800.0,114500.0
27355,27356,2,3.0,3,20000.0,1038500.0,106.0,1001300.0,37200.0
27356,27357,1,9.0,5,16000.0,173300.0,50.0,118300.0,55000.0
27357,27358,1,9.0,3,117000.0,351300.0,30.0,314700.0,36600.0
27358,27359,2,3.0,4,27000.0,106100.0,64.0,106100.0,0.0
27359,27360,2,9.0,4,18000.0,318500.0,70.0,307700.0,10800.0
27360,27361,2,9.0,3,30000.0,235000.0,86.0,196600.0,38400.0
27361,27362,1,9.0,4,39000.0,22800.0,0.0,0.0,22800.0
27362,27363,2,3.0,3,14000.0,59100.0,80.0,50100.0,9000.0
27363,27364,2,4.0,4,164000.0,768000.0,70.0,642800.0,125200.0
27364,27365,2,3.0,5,18000.0,39800.0,29.0,26300.0,13500.0
27365,27366,1,3.0,4,55000.0,419300.0,39.0,403600.0,15700.0
27366,27367,2,4.0,4,47000.0,1970800.0,120.0,1571600.0,399200.0
27367,27368,1,9.0,3,32000.0,206000.0,61.0,193000.0,13000.0
27368,27369,1,9.0,4,45000.0,27400.0,0.0,0.0,27400.0
27369,27370,2,9.0,4,15000.0,617100.0,438.0,590700.0,26400.0
27370,27371,2,9.0,4,38000.0,215400.0,32.0,177000.0,38400.0
27371,27372,2,9.0,4,16000.0,2000.0,0.0,0.0,2000.0
27372,27373,1,3.0,6,30000.0,2240000.0,151.0,2240000.0,0.0
27373,27374,1,9.0,6,233000.0,545800.0,35.0,257000.0,288800.0
27374,27375,1,3.0,3,65000.0,737600.0,46.0,598700.0,138900.0
27375,27376,1,9.0,4,32000.0,28600.0,0.0,0.0,28600.0
27376,27377,1,9.0,4,205000.0,501300.0,117.0,436700.0,64600.0
27377,27378,2,3.0,3,20000.0,481500.0,292.0,472400.0,9100.0
27378,27379,1,9.0,4,23000.0,2700.0,0.0,0.0,2700.0
27379,27380,2,3.0,3,13000.0,59300.0,69.0,59300.0,0.0
27380,27381,2,3.0,3,39000.0,318300.0,61.0,318300.0,0.0
27381,27382,1,9.0,3,18000.0,133500.0,40.0,127400.0,6100.0
27382,27383,2,3.0,3,19000.0,330700.0,168.0,293400.0,37300.0
27383,27384,2,9.0,2,24000.0,151900.0,39.0,130600.0,21300.0
27384,27385,1,3.0,4,46000.0,160900.0,17.0,125900.0,35000.0
27385,27386,1,3.0,4,154000.0,234000.0,91.0,234000.0,0.0
27386,27387,2,3.0,4,31000.0,331400.0,84.0,225000.0,106400.0
27387,27388,2,3.0,5,27000.0,195100.0,13.0,187500.0,7600.0
27388,27389,2,3.0,5,15000.0,32900.0,19.0,12900.0,20000.0
27389,27390,2,9.0,3,132000.0,637500.0,54.0,420500.0,217000.0
27390,27391,2,9.0,4,43000.0,373400.0,35.0,290200.0,83200.0
27391,27392,2,3.0,3,21000.0,194800.0,47.0,165500.0,29300.0
27392,27393,1,3.0,3,64000.0,2610900.0,135.0,2551200.0,59700.0
27393,27394,1,9.0,3,32000.0,18400.0,0.0,0.0,18400.0
27394,27395,1,3.0,4,42000.0,24600.0,0.0,0.0,24600.0
27395,27396,2,3.0,4,23000.0,53400.0,0.0,0.0,53400.0
27396,27397,1,9.0,4,14000.0,17100.0,16.0,17100.0,0.0
27397,27398,2,3.0,4,27000.0,201100.0,63.0,164500.0,36600.0
27398,27399,2,9.0,3,64000.0,1071400.0,135.0,830100.0,241300.0
27399,27400,2,3.0,2,19000.0,0.0,0.0,0.0,0.0
27400,27401,2,9.0,3,30000.0,499900.0,166.0,480100.0,19800.0
27401,27402,1,1.0,4,58000.0,66200.0,0.0,0.0,66200.0
27402,27403,1,9.0,3,24000.0,0.0,0.0,0.0,0.0
27403,27404,2,9.0,3,48000.0,138300.0,34.0,115100.0,23200.0
27404,27405,2,3.0,4,21000.0,160800.0,22.0,139500.0,21300.0
27405,27406,1,6.0,2,34000.0,107400.0,27.0,107400.0,0.0
27406,27407,1,3.0,4,19000.0,375400.0,113.0,321900.0,53500.0
27407,27408,1,3.0,4,87000.0,40600.0,0.0,0.0,40600.0
27408,27409,2,3.0,6,50000.0,32900.0,0.0,0.0,32900.0
27409,27410,1,3.0,3,33000.0,126300.0,25.0,49800.0,76500.0
27410,27411,1,9.0,4,33000.0,14000.0,0.0,0.0,14000.0
27411,27412,1,9.0,3,27000.0,130700.0,96.0,107700.0,23000.0
27412,27413,1,9.0,4,31000.0,800300.0,146.0,793600.0,6700.0
27413,27414,2,9.0,6,27000.0,0.0,0.0,0.0,0.0
27414,27415,2,9.0,3,21000.0,183600.0,134.0,157900.0,25700.0
27415,27416,2,3.0,4,28000.0,22800.0,10.0,22800.0,0.0
27416,27417,2,9.0,4,16000.0,271800.0,147.0,251400.0,20400.0
27417,27418,1,9.0,5,31000.0,0.0,0.0,0.0,0.0
27418,27419,1,9.0,6,81000.0,0.0,0.0,0.0,0.0
27419,27420,2,3.0,3,17000.0,24400.0,27.0,24400.0,0.0
27420,27421,1,3.0,5,203000.0,119500.0,0.0,0.0,119500.0
27421,27422,2,9.0,3,25000.0,144800.0,90.0,144800.0,0.0
27422,27423,1,3.0,5,101000.0,2096000.0,128.0,1806400.0,289600.0
27423,27424,1,9.0,4,15000.0,37100.0,0.0,0.0,37100.0
27424,27425,2,3.0,5,15000.0,23200.0,0.0,0.0,23200.0
27425,27426,1,9.0,6,38000.0,33500.0,0.0,0.0,33500.0
